id,customer_id,begin_date,end_date,type,paperless_billing,payment_method,monthly_charges,total_charges,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,gender,senior_citizen,partner,dependents,multiple_lines,target
6537,0661-KQHNK,2019-08-01,,One year,No,Credit card (automatic),19.0,105.5,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
6538,8709-KRDVL,2017-05-01,,Month-to-month,Yes,Electronic check,100.0,3320.6,Fiber optic,No,Yes,No,No,Yes,Yes,Female,0,No,No,Yes,0
6539,4488-PSYCG,2018-06-01,2019-10-01,Month-to-month,No,Bank transfer (automatic),20.25,327.45,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
6540,1427-VERSM,2015-06-01,,Month-to-month,Yes,Electronic check,98.7,5669.5,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,Yes,No,No,0
6541,9801-NOSHQ,2018-03-01,,One year,No,Mailed check,19.8,465.45,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No,0
6542,6339-YPSAH,2019-05-01,,Month-to-month,Yes,Electronic check,73.8,704.3,Fiber optic,No,No,Yes,No,No,No,Male,0,No,No,No,0
6543,3621-CEOVK,2018-08-01,2019-10-01,Month-to-month,Yes,Electronic check,100.2,1369.8,Fiber optic,No,Yes,No,No,Yes,Yes,Female,1,Yes,No,Yes,1
6544,6906-ANDWJ,2018-10-01,2020-01-01,Month-to-month,Yes,Bank transfer (automatic),74.9,1107.25,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,1
6545,2159-TURXX,2019-09-01,,Month-to-month,No,Credit card (automatic),20.05,95.55,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
6546,1548-FEHVL,2015-01-01,,Month-to-month,Yes,Electronic check,106.2,6375.2,Fiber optic,Yes,Yes,No,No,Yes,Yes,Male,0,Yes,No,Yes,0
6547,3795-CAWEX,2014-04-01,,Two year,Yes,Credit card (automatic),116.55,8152.3,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
6548,6215-NQCPY,2018-11-01,,Month-to-month,Yes,Electronic check,99.7,1566.75,Fiber optic,Yes,No,No,No,Yes,Yes,Male,0,No,No,Yes,0
6549,5647-URDKA,2019-06-01,,Two year,No,Mailed check,19.7,130.25,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
6550,2229-DPMBI,2019-06-01,,Two year,No,Mailed check,19.5,162.15,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
6551,9626-WEQRM,2019-10-01,,Month-to-month,Yes,Mailed check,29.15,110.05,DSL,Yes,No,No,No,No,No,Female,0,No,No,No,0
6552,2188-SXWVT,2017-04-01,,One year,No,Mailed check,55.0,1885.15,DSL,Yes,Yes,No,No,No,No,Female,0,No,No,No,0
6553,6258-PVZWJ,2014-06-01,,Two year,Yes,Credit card (automatic),90.8,6302.85,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
6554,1094-BKOSX,2016-05-01,,One year,No,Bank transfer (automatic),51.0,2264.5,DSL,No,Yes,Yes,Yes,No,Yes,Female,0,Yes,Yes,No,0
6555,6969-MVBAI,2019-05-01,,Month-to-month,Yes,Electronic check,90.1,816.8,Fiber optic,No,No,Yes,No,Yes,No,Female,1,No,No,Yes,0
6556,2978-XXSOG,2018-04-01,,Month-to-month,Yes,Mailed check,59.05,1253.5,DSL,Yes,No,No,Yes,No,No,Female,0,No,No,Yes,0
6557,2342-CKIAO,2019-12-01,,Month-to-month,No,Mailed check,20.3,41.2,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
6558,6953-PBDIN,2014-04-01,,Two year,No,Bank transfer (automatic),72.95,5265.55,DSL,No,Yes,Yes,Yes,Yes,No,Male,0,Yes,No,Yes,0
6559,3898-BSJYF,2019-04-01,,One year,No,Credit card (automatic),73.55,693.3,DSL,Yes,No,Yes,Yes,No,Yes,Female,0,No,Yes,Yes,0
6560,3938-YFPXD,2014-02-01,,Two year,No,Credit card (automatic),84.3,5997.1,DSL,Yes,No,Yes,Yes,Yes,Yes,Male,0,No,No,Yes,0
6561,7696-AMHOD,2016-01-01,,One year,No,Credit card (automatic),78.0,3824.2,DSL,No,Yes,Yes,No,Yes,Yes,Female,0,Yes,Yes,No,0
6562,2453-SAFNS,2015-08-01,,One year,No,Mailed check,72.1,3886.05,DSL,No,Yes,No,Yes,Yes,No,Female,1,No,No,Yes,0
6563,9558-IHEZX,2014-03-01,,Two year,Yes,Credit card (automatic),106.75,7283.25,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Female,0,No,No,Yes,0
6564,9617-UDPEU,2018-04-01,,One year,Yes,Mailed check,19.25,412.55,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
6565,6340-DACFT,2015-12-01,,Two year,No,Credit card (automatic),20.55,1070.25,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
6566,4955-VCWBI,2016-07-01,,One year,No,Mailed check,20.0,817.95,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
6567,6813-GZQCG,2016-05-01,,Two year,Yes,Credit card (automatic),24.65,1171.3,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,0
6568,7426-GSWPO,2014-10-01,,Month-to-month,Yes,Bank transfer (automatic),103.5,6548.65,Fiber optic,Yes,Yes,No,No,Yes,Yes,Male,1,No,No,Yes,0
6569,3389-KTRXV,2018-03-01,,Two year,No,Mailed check,23.85,625.65,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,0
6570,3118-UHVVQ,2014-06-01,,Two year,No,Credit card (automatic),25.8,1911.5,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,Yes,0
6571,1031-IIDEO,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,70.85,70.85,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1
6572,5832-XKAES,2019-09-01,2019-11-01,Month-to-month,Yes,Credit card (automatic),69.8,134.7,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
6573,3205-MXZRA,2017-12-01,,One year,No,Credit card (automatic),59.45,1507.0,DSL,No,No,No,Yes,Yes,No,Male,0,No,No,No,0
6574,4701-AHWMW,2015-05-01,2019-12-01,Month-to-month,Yes,Bank transfer (automatic),54.55,2978.3,DSL,No,No,Yes,Yes,Yes,Yes,Male,0,Yes,No,No,1
6575,8317-BVKSO,2018-12-01,,Month-to-month,Yes,Electronic check,20.05,299.3,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
6576,5702-KVQRD,2014-03-01,,Two year,Yes,Electronic check,82.55,5832.65,DSL,Yes,No,Yes,Yes,Yes,Yes,Male,0,Yes,No,No,0
6577,0083-PIVIK,2014-10-01,,One year,No,Electronic check,81.25,5567.55,DSL,Yes,Yes,Yes,Yes,Yes,No,Male,0,No,No,Yes,0
6578,9210-IAHGH,2019-03-01,2019-10-01,Month-to-month,Yes,Credit card (automatic),70.75,450.8,DSL,No,No,No,Yes,Yes,Yes,Female,0,No,No,No,1
6579,6169-PGNCD,2015-05-01,,Two year,Yes,Credit card (automatic),74.3,4166.35,DSL,Yes,Yes,Yes,Yes,Yes,No,Female,0,No,No,No,0
6580,0023-XUOPT,2018-10-01,2019-11-01,Month-to-month,No,Electronic check,94.1,1215.6,Fiber optic,No,Yes,Yes,No,Yes,No,Female,0,Yes,No,Yes,1
6581,4592-IWTJI,2019-10-01,2020-01-01,Month-to-month,No,Credit card (automatic),29.7,91.7,DSL,Yes,No,No,No,No,No,Female,0,Yes,Yes,No,1
6582,4909-JOUPP,2014-02-01,,Two year,No,Credit card (automatic),109.7,7898.45,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,No,Yes,0
6583,4657-FWVFY,2016-10-01,,Month-to-month,Yes,Credit card (automatic),96.35,3915.4,Fiber optic,No,Yes,Yes,No,Yes,No,Female,0,Yes,Yes,Yes,0
6584,2257-BOVXD,2018-12-01,,Month-to-month,Yes,Credit card (automatic),66.6,979.5,DSL,No,No,No,Yes,Yes,No,Male,0,Yes,No,Yes,0
6585,7729-JTEEC,2019-12-01,,Month-to-month,Yes,Electronic check,44.5,90.05,DSL,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
6586,7632-MNYOY,2014-06-01,2019-12-01,One year,No,Credit card (automatic),110.9,7432.05,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,1,No,No,Yes,1
6587,6518-LGAOV,2016-09-01,2019-11-01,Month-to-month,Yes,Electronic check,105.0,4026.4,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,1
6588,7242-QZLXF,2019-12-01,2020-01-01,Month-to-month,Yes,Electronic check,25.3,25.3,DSL,No,No,No,No,No,No,Male,0,No,Yes,No,1
6589,4576-CSAJH,2018-02-01,2019-12-01,One year,Yes,Credit card (automatic),55.15,1193.05,DSL,No,Yes,No,Yes,No,No,Male,0,No,No,No,1
6590,9696-RMYBA,2019-09-01,,Month-to-month,Yes,Mailed check,80.1,398.55,Fiber optic,No,No,No,No,Yes,No,Male,0,No,No,No,0
6591,8690-UPCZI,2017-09-01,,One year,No,Bank transfer (automatic),69.05,1958.45,DSL,Yes,No,No,Yes,Yes,No,Male,0,Yes,Yes,Yes,0
6592,1062-LHZOD,2019-09-01,2019-10-01,Month-to-month,Yes,Mailed check,69.9,69.9,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,1
6593,9770-LXDBK,2019-11-01,,Month-to-month,No,Mailed check,20.4,63.15,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
6594,4086-WITJG,2014-03-01,,Two year,No,Credit card (automatic),19.7,1301.1,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
6595,8344-WFMFH,2019-05-01,,Month-to-month,Yes,Electronic check,50.1,484.05,DSL,No,Yes,No,No,No,No,Male,0,No,Yes,No,0
6596,9600-NAXZN,2016-06-01,2020-01-01,Month-to-month,Yes,Electronic check,101.4,4528.0,Fiber optic,No,Yes,No,No,Yes,Yes,Male,0,No,No,Yes,1
6597,8822-KNBHV,2016-02-01,,One year,Yes,Credit card (automatic),83.45,3887.85,DSL,Yes,Yes,Yes,No,Yes,Yes,Female,0,No,No,Yes,0
6598,8404-FYDIB,2017-12-01,,Month-to-month,Yes,Credit card (automatic),86.65,2208.75,Fiber optic,Yes,Yes,No,No,No,No,Male,0,No,No,Yes,0
6599,2791-SFVEW,2019-05-01,,Month-to-month,No,Bank transfer (automatic),20.15,238.15,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
6600,6457-USBER,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,80.8,80.8,Fiber optic,No,No,No,No,No,Yes,Male,0,No,No,No,1
6601,6762-NSODU,2016-04-01,,Two year,No,Credit card (automatic),19.4,958.15,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
6602,4662-EKDPQ,2019-08-01,2019-10-01,Month-to-month,No,Bank transfer (automatic),62.05,118.3,DSL,No,No,No,No,No,Yes,Male,0,No,No,Yes,1
6603,9248-OJYKK,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,76.45,76.45,Fiber optic,No,No,No,No,No,No,Male,1,No,No,Yes,1
6604,9888-ZCUMM,2014-10-01,,Two year,Yes,Bank transfer (automatic),60.05,3845.45,DSL,Yes,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,No,0
6605,3398-FSHON,2018-10-01,2019-10-01,Month-to-month,Yes,Electronic check,91.3,1094.5,Fiber optic,No,Yes,No,No,Yes,No,Female,1,No,No,Yes,1
6606,3319-DWOEP,2019-07-01,2020-01-01,Month-to-month,Yes,Electronic check,95.75,573.75,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,Yes,No,No,1
6607,1074-WVEVG,2015-03-01,,One year,No,Mailed check,20.35,1267.0,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
6608,9979-RGMZT,2019-07-01,,One year,Yes,Mailed check,94.05,633.45,Fiber optic,No,Yes,No,No,Yes,Yes,Female,0,No,No,No,0
6609,6437-UDQJM,2014-02-01,,Two year,Yes,Credit card (automatic),84.1,6129.65,DSL,Yes,Yes,Yes,No,Yes,Yes,Female,1,Yes,No,Yes,0
6610,1226-IENZN,2018-10-01,,Month-to-month,Yes,Electronic check,78.75,1218.25,Fiber optic,No,No,No,No,No,Yes,Male,1,No,No,No,0
6611,2108-GLPQB,2018-01-01,,Month-to-month,No,Credit card (automatic),55.55,1405.3,DSL,No,No,Yes,No,No,No,Male,0,Yes,No,Yes,0
6612,9259-PACGQ,2017-03-01,2020-01-01,Month-to-month,No,Electronic check,62.65,2274.9,DSL,Yes,Yes,No,Yes,No,No,Female,0,Yes,No,Yes,1
6613,4415-IJZTP,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,74.5,74.5,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,1
6614,1465-VINDH,2019-02-01,2019-12-01,Month-to-month,Yes,Credit card (automatic),102.1,1068.85,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,Yes,Yes,Yes,1
6615,5474-LAMUQ,2018-02-01,,One year,No,Mailed check,20.1,533.9,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,No,0
6616,3468-DRVQJ,2019-04-01,,One year,No,Electronic check,70.3,676.15,DSL,Yes,Yes,No,No,Yes,No,Female,0,Yes,Yes,Yes,0
6617,1122-YJBCS,2014-05-01,,One year,Yes,Credit card (automatic),53.65,3804.4,DSL,Yes,Yes,No,No,No,No,Male,0,Yes,No,No,0
6618,4990-ALDGW,2015-05-01,,Two year,No,Mailed check,20.75,1118.8,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
6619,4816-OKWNX,2015-12-01,,One year,Yes,Bank transfer (automatic),103.4,5236.4,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,No,0
6620,3315-IKYZQ,2017-10-01,,One year,No,Mailed check,50.8,1386.8,DSL,Yes,No,Yes,Yes,Yes,No,Male,0,Yes,Yes,No,0
6621,2810-FTLEM,2018-09-01,2020-01-01,Month-to-month,Yes,Electronic check,50.15,762.25,DSL,Yes,No,No,No,No,No,Female,0,No,No,No,1
6622,4747-LCAQL,2018-01-01,,Month-to-month,Yes,Mailed check,79.0,1902.0,DSL,Yes,Yes,No,Yes,Yes,Yes,Male,0,No,No,No,0
6623,3411-WLRSQ,2019-11-01,,Month-to-month,Yes,Bank transfer (automatic),74.6,239.05,Fiber optic,No,Yes,No,No,No,No,Female,1,Yes,No,No,0
6624,0898-XCGTF,2015-01-01,,One year,Yes,Bank transfer (automatic),96.5,5673.7,Fiber optic,No,No,No,No,Yes,Yes,Male,0,Yes,No,Yes,0
6625,8006-PYCSW,2019-12-01,,Month-to-month,No,Mailed check,20.1,39.8,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
6626,8249-THVEC,2015-11-01,,One year,No,Mailed check,19.4,997.75,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
6627,8722-PRFDV,2014-03-01,,Two year,No,Credit card (automatic),77.55,5574.35,DSL,Yes,No,Yes,No,Yes,Yes,Female,0,Yes,Yes,No,0
6628,2164-SOQXL,2018-06-01,,Month-to-month,No,Mailed check,20.05,406.05,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
6629,4020-KIUDI,2019-08-01,,Month-to-month,No,Credit card (automatic),19.85,138.85,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
6630,5850-BDWCY,2019-08-01,,Month-to-month,No,Mailed check,20.2,123.65,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
6631,2038-YSEZE,2017-09-01,,Month-to-month,No,Mailed check,67.45,1801.1,DSL,Yes,Yes,No,Yes,No,No,Female,0,No,No,Yes,0
6632,0827-ITJPH,2017-02-01,,Two year,Yes,Credit card (automatic),18.55,689.0,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
6634,1925-TIBLE,2019-03-01,2019-10-01,Month-to-month,Yes,Electronic check,86.5,582.5,Fiber optic,No,No,No,No,Yes,No,Female,0,Yes,No,Yes,1
6635,1705-GUHPV,2014-11-01,,Two year,No,Mailed check,24.2,1618.2,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,0
6636,4779-ZGICK,2016-02-01,,Two year,No,Mailed check,23.55,1173.35,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
6637,0048-PIHNL,2016-01-01,,One year,No,Bank transfer (automatic),20.45,900.9,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
6638,0818-OCPZO,2017-07-01,2019-10-01,Month-to-month,Yes,Electronic check,81.45,2122.05,Fiber optic,No,Yes,No,No,No,No,Male,1,No,No,Yes,1
6639,3967-KXAPS,2014-02-01,,Two year,No,Credit card (automatic),92.3,6719.9,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
6640,1447-GIQMR,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,69.15,69.15,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,No,1
6641,3704-IEAXF,2014-02-01,,Two year,No,Credit card (automatic),53.65,3784.0,DSL,No,Yes,No,Yes,Yes,Yes,Female,0,Yes,Yes,No,0
6642,6810-VCAEX,2016-03-01,,One year,No,Credit card (automatic),39.65,1798.65,DSL,Yes,Yes,No,Yes,No,No,Female,0,No,No,No,0
6643,0674-EYYZV,2020-01-01,,Month-to-month,Yes,Electronic check,54.65,54.65,DSL,No,No,No,No,Yes,No,Female,0,No,No,No,0
6644,4480-MBMLB,2017-02-01,,One year,Yes,Bank transfer (automatic),104.8,3886.45,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,No,No,Yes,0
6645,1395-OFUWC,2016-07-01,,Month-to-month,No,Credit card (automatic),29.3,1224.05,DSL,No,Yes,No,No,No,No,Male,0,Yes,Yes,No,0
6646,0822-QGCXA,2017-11-01,,Month-to-month,No,Electronic check,83.85,2310.2,DSL,No,Yes,Yes,Yes,Yes,Yes,Female,1,Yes,No,Yes,0
6647,0872-NXJYS,2019-03-01,2019-12-01,Month-to-month,Yes,Electronic check,79.55,723.4,Fiber optic,No,No,No,No,No,Yes,Female,0,No,No,No,1
6648,2832-KJCRD,2016-12-01,,Month-to-month,Yes,Electronic check,103.65,3988.5,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
6649,3588-WSTTJ,2017-03-01,,Month-to-month,Yes,Electronic check,99.05,3554.6,Fiber optic,Yes,No,No,No,Yes,Yes,Female,1,No,No,Yes,0
6650,4075-WKNIU,2020-02-01,,Two year,No,Mailed check,73.35,2291.023009417808,DSL,No,Yes,Yes,Yes,Yes,No,Female,0,Yes,Yes,Yes,0
6651,5090-EMGTC,2015-03-01,,Two year,Yes,Mailed check,100.05,6034.85,Fiber optic,No,Yes,No,Yes,Yes,Yes,Female,0,Yes,No,No,0
6652,2346-CZYIL,2017-11-01,,Two year,No,Credit card (automatic),20.35,531.6,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
6653,3798-EPWRR,2019-12-01,,Month-to-month,No,Electronic check,43.95,85.1,DSL,No,No,No,No,No,No,Female,1,No,No,No,0
6654,6258-NGCNG,2019-07-01,,Month-to-month,No,Mailed check,23.5,173.0,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,0
6655,4186-ZBUEW,2017-02-01,,One year,Yes,Mailed check,70.7,2511.95,DSL,No,Yes,No,Yes,No,Yes,Female,0,No,No,Yes,0
6656,5274-XHAKY,2016-09-01,,Month-to-month,Yes,Bank transfer (automatic),94.3,3893.6,Fiber optic,Yes,Yes,No,No,Yes,No,Female,0,Yes,Yes,Yes,0
6657,1442-BQPVU,2019-01-01,,Month-to-month,No,Electronic check,29.15,357.15,DSL,No,Yes,No,No,No,No,Female,0,No,No,No,0
6658,3978-YNKDD,2018-07-01,,Two year,No,Credit card (automatic),20.85,467.5,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No,0
6659,4940-KHCWD,2015-02-01,,Two year,No,Bank transfer (automatic),37.7,2288.7,DSL,Yes,Yes,No,Yes,No,No,Female,0,Yes,No,No,0
6660,9412-ARGBX,2015-12-01,2019-12-01,Two year,Yes,Mailed check,95.5,4627.85,Fiber optic,No,Yes,Yes,Yes,Yes,No,Female,0,No,Yes,No,1
6661,1389-CXMLU,2019-08-01,2019-11-01,Month-to-month,No,Electronic check,91.05,289.1,Fiber optic,No,No,Yes,No,Yes,No,Male,1,No,No,Yes,1
6662,9589-ABEPT,2014-05-01,,Two year,Yes,Mailed check,92.45,6460.55,Fiber optic,No,Yes,No,Yes,Yes,No,Male,0,Yes,No,Yes,0
6663,9388-ZEYVT,2016-07-01,,One year,No,Electronic check,44.15,1931.3,DSL,No,No,Yes,Yes,No,Yes,Male,0,No,No,No,0
6664,0305-SQECB,2019-03-01,,One year,Yes,Mailed check,36.05,402.6,DSL,Yes,No,No,Yes,No,No,Female,0,No,Yes,No,0
6665,7605-SNLQG,2016-05-01,,Month-to-month,Yes,Credit card (automatic),50.25,2221.55,DSL,No,No,Yes,No,No,No,Female,0,Yes,No,No,0
6666,4670-TABXH,2014-02-01,,Two year,Yes,Credit card (automatic),109.75,7758.9,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
6667,5561-NWEVX,2019-09-01,2019-11-01,Month-to-month,No,Electronic check,79.2,172.85,Fiber optic,No,No,Yes,No,No,No,Female,1,Yes,No,Yes,1
6668,0064-SUDOG,2019-02-01,,Two year,No,Bank transfer (automatic),20.3,224.5,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
6669,8561-NMTBD,2014-07-01,,One year,Yes,Credit card (automatic),112.35,7388.45,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
6670,5161-XEUVX,2017-01-01,,Two year,No,Mailed check,94.3,3460.95,Fiber optic,No,No,Yes,Yes,Yes,No,Male,0,Yes,No,Yes,0
6671,8292-FRFZQ,2016-11-01,,One year,No,Bank transfer (automatic),41.15,1700.9,DSL,Yes,Yes,No,Yes,No,No,Female,0,No,No,No,0
6672,8591-NXRCV,2016-09-01,,Month-to-month,Yes,Bank transfer (automatic),74.65,3090.65,DSL,Yes,No,Yes,Yes,No,Yes,Female,0,No,No,Yes,0
6673,7895-VONWT,2018-01-01,,Month-to-month,Yes,Electronic check,48.25,1293.8,DSL,No,No,Yes,No,Yes,Yes,Female,0,No,No,No,0
6674,4526-RMTLL,2019-06-01,,Two year,Yes,Credit card (automatic),76.15,645.8,DSL,Yes,Yes,No,Yes,No,Yes,Male,0,Yes,Yes,Yes,0
6675,6253-GNHWH,2014-03-01,,Two year,No,Mailed check,71.1,5224.95,DSL,Yes,Yes,Yes,Yes,No,No,Female,0,Yes,Yes,Yes,0
6676,4566-NECEV,2019-09-01,,Month-to-month,No,Electronic check,96.55,500.1,Fiber optic,No,Yes,Yes,No,No,Yes,Male,0,No,No,Yes,0
6677,8080-POTJR,2017-08-01,,One year,Yes,Credit card (automatic),79.3,2427.1,DSL,Yes,No,Yes,No,Yes,Yes,Female,0,No,No,Yes,0
6678,6906-MPARY,2016-10-01,,One year,Yes,Credit card (automatic),89.6,3488.15,Fiber optic,No,Yes,No,Yes,No,Yes,Male,0,No,No,No,0
6679,3662-FXJFO,2015-08-01,,Two year,Yes,Mailed check,20.5,1035.7,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
6726,5245-VDBUR,2015-10-01,,One year,No,Mailed check,35.45,1958.95,DSL,Yes,No,Yes,No,No,No,Female,0,Yes,No,No,0
6680,8107-RZLNV,2014-02-01,,Two year,Yes,Bank transfer (automatic),106.3,7565.35,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,0
6681,0516-OOHAR,2017-10-01,,One year,No,Bank transfer (automatic),100.35,2799.0,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,Yes,No,0
6682,2027-CWDNU,2018-08-01,,Month-to-month,Yes,Electronic check,85.6,1601.5,Fiber optic,No,No,No,Yes,No,Yes,Male,0,Yes,Yes,No,0
6683,2737-WFVYW,2019-08-01,2019-10-01,Month-to-month,Yes,Electronic check,45.25,85.5,DSL,No,No,No,No,Yes,Yes,Female,0,No,No,No,1
6684,9912-OMZDS,2015-03-01,,One year,Yes,Electronic check,106.15,6256.2,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,Yes,Yes,Yes,0
6685,3733-ZEECP,2018-04-01,,Month-to-month,Yes,Electronic check,51.1,1232.9,DSL,No,No,No,Yes,No,No,Male,0,Yes,Yes,No,0
6686,2452-MRMZF,2014-02-01,,Two year,Yes,Credit card (automatic),25.7,1937.4,Fiber optic,No,No,No,No,No,No,Female,1,Yes,No,Yes,0
6687,2272-QAGFO,2018-08-01,2019-10-01,Month-to-month,Yes,Electronic check,74.3,1096.25,Fiber optic,No,No,No,No,No,No,Female,1,No,No,Yes,1
6688,7103-IPXPJ,2015-12-01,,One year,No,Electronic check,99.4,5059.75,Fiber optic,No,No,No,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
6689,4342-HFXWS,2016-02-01,,One year,No,Bank transfer (automatic),69.7,3023.65,DSL,Yes,No,Yes,Yes,Yes,No,Female,0,Yes,Yes,No,0
6690,3545-CNWRG,2016-01-01,,Month-to-month,Yes,Electronic check,98.35,4889.2,Fiber optic,No,Yes,No,No,Yes,Yes,Female,0,Yes,Yes,Yes,0
6691,1785-BPHTP,2017-10-01,,Month-to-month,No,Electronic check,85.45,2289.9,Fiber optic,No,No,Yes,No,Yes,No,Male,0,Yes,Yes,No,0
6692,4989-LIXVT,2014-06-01,,Month-to-month,Yes,Electronic check,95.9,6503.2,Fiber optic,No,Yes,Yes,No,No,Yes,Male,1,No,No,Yes,0
6693,7315-WYOAW,2019-01-01,,Month-to-month,No,Electronic check,100.75,1313.25,Fiber optic,No,No,No,Yes,Yes,Yes,Male,0,No,No,Yes,0
6694,1173-XZPYF,2019-03-01,,Month-to-month,Yes,Electronic check,89.2,990.3,Fiber optic,No,No,Yes,No,Yes,No,Female,0,No,No,Yes,0
6695,9850-OWRHQ,2019-09-01,2019-12-01,Month-to-month,Yes,Credit card (automatic),74.1,228.0,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,Yes,1
6696,3768-NLUBH,2015-03-01,2019-12-01,Month-to-month,No,Electronic check,100.6,5746.15,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,1
6697,8676-TRMJS,2019-10-01,2020-01-01,Month-to-month,No,Mailed check,75.0,209.1,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,1
6698,2509-TFPJU,2014-02-01,,Two year,No,Credit card (automatic),25.75,1864.2,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,Yes,0
6699,9530-GRMJG,2014-04-01,,Two year,Yes,Electronic check,84.1,5979.7,DSL,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
6700,6898-RBTLU,2016-01-01,,Two year,No,Bank transfer (automatic),79.3,3902.45,DSL,No,Yes,No,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
6701,5481-NTDOH,2014-07-01,,One year,Yes,Credit card (automatic),107.05,7142.5,Fiber optic,Yes,No,Yes,No,Yes,Yes,Female,1,Yes,No,Yes,0
6702,2068-WWXQZ,2016-04-01,,Two year,No,Bank transfer (automatic),20.05,902.0,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
